"id","country","date","village","year","region","leaders_killed","leader_names","leader_description","militants_low","militants_high","militants_avg","unknown_low","unknown_high","unknown_avg","civilians_low","civilians_high","civilians_avg","total_low","total_high","total_avg","president","president_bush","president_obama","president_trump","target_type","target_description","target_organization_name","geo_lat","geo_lon","province","strike_type","notes","_id_deprecated","sources_deprecated","source1_name","source1_url","source2_name","source2_url","source3_name","source3_url","source4_name","source4_url","source5_name","source5_url","source6_name","source6_url","source7_name","source7_url","sources_combined","militants_lowhigh","unknown_lowhigh","civilians_lowhigh","total_lowhigh","leader_percent",""
"376","Pakistan","9/24/2014","Datta Khel","2014","North Waziristan",,,,"5","10","7.5",,,,,,,"5","10","7.5","Obama","0","1","0","Compound",,"Unclear","33.04090313","69.98291012","Federally Administered Tribal Areas",,,"590","<p>AP: <a href=""http://bigstory.ap.org/article/44d39cb4988a4e57b69a6500590cca20/officials-us-drone-kills-10-northwest-pakistan"">http://bigstory.ap.org/article/44d39cb4988a4e57b69a6500590cca20/official...</a></p>\n <p>CNN: <a href=""http://www.cnn.com/2014/09/24/world/asia/pakistan-violence/"">http://www.cnn.com/2014/09/24/world/asia/pakistan-violence/</a></p>\n <p>Dawn: <a href=""http://www.dawn.com/news/1134041/drone-strike-in-north-waziristan-kills-at-least-eight "">http://www.dawn.com/news/1134041/drone-strike-in-north-waziristan-kills-...</a></p>\n <p>ET: <a href=""http://tribune.com.pk/story/766521/drone-strike-in-north-waziristan-kills-7-2/"">http://tribune.com.pk/story/766521/drone-strike-in-north-waziristan-kill...</a></p>\n <p>Reuters: <a href=""http://www.reuters.com/article/2014/09/24/us-pakistan-drones-idUSKCN0HJ0RR20140924 "">http://www.reuters.com/article/2014/09/24/us-pakistan-drones-idUSKCN0HJ0...</a></p>\n <p>RFE/RL: <a href=""http://www.rferl.org/content/article/26603709.html"">http://www.rferl.org/content/article/26603709.html</a></p>","AP"," http://bigstory.ap.org/article/44d39cb4988a4e57b69a6500590cca20/officials-us-drone-kills-10-northwest-pakistan","\n CNN"," http://www.cnn.com/2014/09/24/world/asia/pakistan-violence/","\n Dawn"," http://www.dawn.com/news/1134041/drone-strike-in-north-waziristan-kills-at-least-eight ","\n ET"," http://tribune.com.pk/story/766521/drone-strike-in-north-waziristan-kills-7-2/","\n Reuters"," http://www.reuters.com/article/2014/09/24/us-pakistan-drones-idUSKCN0HJ0RR20140924 ","\n RFE/RL"," http://www.rferl.org/content/article/26603709.html",,,"<a href=' http://bigstory.ap.org/article/44d39cb4988a4e57b69a6500590cca20/officials-us-drone-kills-10-northwest-pakistan'>AP</a>, <a href=' http://www.cnn.com/2014/09/24/world/asia/pakistan-violence/'>\n CNN</a>, <a href=' http://www.dawn.com/news/1134041/drone-strike-in-north-waziristan-kills-at-least-eight '>\n Dawn</a>, <a href=' http://tribune.com.pk/story/766521/drone-strike-in-north-waziristan-kills-7-2/'>\n ET</a>, <a href=' http://www.reuters.com/article/2014/09/24/us-pakistan-drones-idUSKCN0HJ0RR20140924 '>\n Reuters</a>, <a href=' http://www.rferl.org/content/article/26603709.html'>\n RFE/RL</a>","Between 5 and 10",,,"Between 5 and 10","0",
"377","Pakistan","9/28/2014","Wana","2014","South Waziristan",,,,"4","4","4",,,,,,,"4","4","4","Obama","0","1","0","Vehicle","Vehicle","Unclear","32.31963357","69.57092282","Federally Administered Tribal Areas",,,"591","<p>AP: <a href=""http://abcnews.go.com/International/wireStory/officials-us-drone-kills-militants-pakistan-25814792"">http://abcnews.go.com/International/wireStory/officials-us-drone-kills-m...</a></p>\n <p>Dawn: <a href=""http://www.dawn.com/news/1135059/us-drone-kills-three-in-south-waziristan"">http://www.dawn.com/news/1135059/us-drone-kills-three-in-south-waziristan</a></p>\n <p>NYT: <a href=""http://www.nytimes.com/2014/09/29/world/in-pakistans-tribal-north-us-drone-strike-kills-four.html?ref=asia"">http://www.nytimes.com/2014/09/29/world/in-pakistans-tribal-north-us-dro...</a></p>\n <p>VOA: <a href=""http://www.voanews.com/content/us-drone-attack-kills-four-in-pakistan-restive-northwest/2465159.html"">http://www.voanews.com/content/us-drone-attack-kills-four-in-pakistan-re...</a></p>","AP"," http://abcnews.go.com/International/wireStory/officials-us-drone-kills-militants-pakistan-25814792","\n Dawn"," http://www.dawn.com/news/1135059/us-drone-kills-three-in-south-waziristan","\n NYT"," http://www.nytimes.com/2014/09/29/world/in-pakistans-tribal-north-us-drone-strike-kills-four.html?ref=asia","\n VOA"," http://www.voanews.com/content/us-drone-attack-kills-four-in-pakistan-restive-northwest/2465159.html",,,,,,,"<a href=' http://abcnews.go.com/International/wireStory/officials-us-drone-kills-militants-pakistan-25814792'>AP</a>, <a href=' http://www.dawn.com/news/1135059/us-drone-kills-three-in-south-waziristan'>\n Dawn</a>, <a href=' http://www.nytimes.com/2014/09/29/world/in-pakistans-tribal-north-us-drone-strike-kills-four.html?ref=asia'>\n NYT</a>, <a href=' http://www.voanews.com/content/us-drone-attack-kills-four-in-pakistan-restive-northwest/2465159.html'>\n VOA</a>","4",,,"4","0",
"378","Pakistan","10/5/2014","Shawal","2014","South Waziristan",,,,"5","5","5",,,,,,,"5","5","5","Obama","0","1","0","House","House and car",,"32.99795289","69.90394589","Federally Administered Tribal Areas",,,"592","<li>Tribune: <a href=""http://tribune.com.pk/story/771975/unmanned-war-us-drone-strike-kills-fo..."" target=""_blank"">http://tribune.com.pk/story/771975/unmanned-war-us-drone-strike-kills-fo...</a></li>\n <li>dawn: <a href=""http://www.dawn.com/news/1136422/drone-strike-kills-five-in-south-waziri..."" target=""_blank"">http://www.dawn.com/news/1136422/drone-strike-kills-five-in-south-waziri...</a></li>\n <li>Guardian: <a href=""http://www.theguardian.com/world/2014/oct/05/us-drone-strike-kills-five-..."" target=""_blank"">http://www.theguardian.com/world/2014/oct/05/us-drone-strike-kills-five-...</a></li>\n <li>Khama Press: <a href=""http://www.khaama.com/us-drone-strike-kills-5-militants-in-pakistans-south-waziristan-6801"" target=""_blank"">http://www.khaama.com/us-drone-strike-kills-5-militants-in-pakistans-south-waziristan-6801</a></li>\n <li>Geo News: <a href=""https://www.geo.tv/latest/75382-drone-strike-in-nwa-kills-5-injures-3"" target=""_blank"">https://www.geo.tv/latest/75382-drone-strike-in-nwa-kills-5-injures-3</a></li>\n <li>economictimes: <a href=""http://economictimes.indiatimes.com/news/international/world-news/us-drone-kills-five-militants-in-northwest-pakistan-officials/articleshow/44442499.cms"" target=""_blank"">http://economictimes.indiatimes.com/news/international/world-news/us-drone-kills-five-militants-in-northwest-pakistan-officials/articleshow/44442499.cms</a></li>\n <li>arynews: <a href=""http://arynews.tv/en/five-killed-in-s-waziristan-drone-strike/"" target=""_blank"">http://arynews.tv/en/five-killed-in-s-waziristan-drone-strike/</a></li>","Express Tribune"," http://tribune.com.pk/story/771975/unmanned-war-us-drone-strike-kills-fo... target=_blank","\n Dawn"," http://www.dawn.com/news/1136422/drone-strike-kills-five-in-south-waziri... target=_blank",,,"\nKhaama Press","http://www.khaama.com/us-drone-strike-kills-5-militants-in-pakistans-south-waziristan-6801","\nGeo News"," https://www.geo.tv/latest/75382-drone-strike-in-nwa-kills-5-injures-3 target=_blank",,,,,"<a href=' http://tribune.com.pk/story/771975/unmanned-war-us-drone-strike-kills-fo... target=_blank'>Express Tribune</a>, <a href=' http://www.dawn.com/news/1136422/drone-strike-kills-five-in-south-waziri... target=_blank'>\n Dawn</a>","5",,,"5","0",
"379","Pakistan","10/6/2014","Shawal","2014","North Waziristan",,,,"8","8","8",,,,,,,"8","8","8","Obama","0","1","0","Compound","Vehicle and Compound","Taliban","32.09064163","69.45831295","Federally Administered Tribal Areas",,,"593","<p><a href=""http://www.bbc.com/news/world-asia-29517164"">BBC</a>, <a href=""http://tribune.com.pk/story/772128/us-drone-strike-kills-6-in-north-waziristan/"">ET</a>, <a href=""http://www.dawn.com/news/1136589/drone-strike-kills-eight-wounds-six-in-north-waziristan"">Dawn</a></p>","http","//www.bbc.com/news/world-asia-29517164>BBC</a>, <a href=http://tribune.com.pk/story/772128/us-drone-strike-kills-6-in-north-waziristan/>ET</a>, <a href=http://www.dawn.com/news/1136589/drone-strike-kills-eight-wounds-six-in-north-waziristan",,,,,,,,,,,,,"<a href='//www.bbc.com/news/world-asia-29517164>BBC</a>, <a href=http://tribune.com.pk/story/772128/us-drone-strike-kills-6-in-north-waziristan/>ET</a>, <a href=http://www.dawn.com/news/1136589/drone-strike-kills-eight-wounds-six-in-north-waziristan'>http</a>","8",,,"8","0",
"380","Pakistan","10/7/2014","Datta Khel","2014","North Waziristan",,,,"6","7","6.5",,,,,,,"6","7","6.5","Obama","0","1","0","House","Vehicle and House","Unclear","32.94195895","69.803009","Federally Administered Tribal Areas",,,"594","<p><a href=""http://tribune.com.pk/story/772140/drone-strike-in-north-waziristan-kills-6-injures-5/"">ET</a>, <a href=""http://www.dawn.com/news/1136601/seven-suspected-militants-killed-in-north-waziristan-drone-attack"">Dawn</a></p>","http","//tribune.com.pk/story/772140/drone-strike-in-north-waziristan-kills-6-injures-5/>ET</a>, <a href=http://www.dawn.com/news/1136601/seven-suspected-militants-killed-in-north-waziristan-drone-attack",,,,,,,,,,,,,"<a href='//tribune.com.pk/story/772140/drone-strike-in-north-waziristan-kills-6-injures-5/>ET</a>, <a href=http://www.dawn.com/news/1136601/seven-suspected-militants-killed-in-north-waziristan-drone-attack'>http</a>","Between 6 and 7",,,"Between 6 and 7","0",
"381","Pakistan","10/7/2014","Datta Khel","2014","North Waziristan",,,,"3","4","3.5",,,,,,,"3","4","3.5","Obama","0","1","0","Compound","Compound","Taliban","32.96385443","69.81948849","Federally Administered Tribal Areas",,,"595","<p>AP: <a href=""http://abcnews.go.com/International/wireStory/suspected-us-drone-strike-kills-pakistan-26012447"">http://abcnews.go.com/International/wireStory/suspected-us-drone-strike-...</a><br />Dawn: <a href=""http://www.dawn.com/news/1136601/second-drone-attack-of-the-day-kills-three-suspected-militants-in-nwa"">http://www.dawn.com/news/1136601/second-drone-attack-of-the-day-kills-th...</a></p>","AP"," http://abcnews.go.com/International/wireStory/suspected-us-drone-strike-kills-pakistan-26012447>http://abcnews.go.com/International/wireStory/suspected-us-drone-strike-...</a>","Dawn"," <a href=http://www.dawn.com/news/1136601/second-drone-attack-of-the-day-kills-three-suspected-militants-in-nwa",,,,,,,,,,,"<a href=' http://abcnews.go.com/International/wireStory/suspected-us-drone-strike-kills-pakistan-26012447>http://abcnews.go.com/International/wireStory/suspected-us-drone-strike-...</a>'>AP</a>, <a href=' <a href=http://www.dawn.com/news/1136601/second-drone-attack-of-the-day-kills-three-suspected-militants-in-nwa'>Dawn</a>","Between 3 and 4",,,"Between 3 and 4","0",
"382","Pakistan","10/9/2014","Datta Khel","2014","North Waziristan",,,,"3","4","3.5",,,,,,,"3","4","3.5","Obama","0","1","0","Vehicle","Vehicle","Unclear","32.92426655","69.74395749","Federally Administered Tribal Areas",,,"596","<li>ET: <a href=""http://tribune.com.pk/story/772685/drone-strike-in-north-waziristan-kill..."" target=""_blank"">http://tribune.com.pk/story/772685/drone-strike-in-north-waziristan-kill...</a></li>\n <li>Dawn: <a href=""http://www.dawn.com/news/1136816/us-drone-strike-kills-three-in-north-wa..."" target=""_blank"">http://www.dawn.com/news/1136816/us-drone-strike-kills-three-in-north-wa...</a></li>\n <li>AJE: <a href=""http://www.aljazeera.com/news/asia/2014/10/us-drone-strike-kills-fighter..."" target=""_blank"">http://www.aljazeera.com/news/asia/2014/10/us-drone-strike-kills-fighter...</a></li>","ET"," http://tribune.com.pk/story/772685/drone-strike-in-north-waziristan-kill... target=_blank","\n Dawn"," http://www.dawn.com/news/1136816/us-drone-strike-kills-three-in-north-wa... target=_blank","\n AJE"," http://www.aljazeera.com/news/asia/2014/10/us-drone-strike-kills-fighter... target=_blank",,,,,,,,,"<a href=' http://tribune.com.pk/story/772685/drone-strike-in-north-waziristan-kill... target=_blank'>ET</a>, <a href=' http://www.dawn.com/news/1136816/us-drone-strike-kills-three-in-north-wa... target=_blank'>\n Dawn</a>, <a href=' http://www.aljazeera.com/news/asia/2014/10/us-drone-strike-kills-fighter... target=_blank'>\n AJE</a>","Between 3 and 4",,,"Between 3 and 4","0",
"383","Pakistan","10/11/2014","Shawal Tehsil","2014","North Waziristan","1","Muhammad Mustafa","Commander, Pakistani Taliban","4","4","4",,,,,,,"4","4","4","Obama","0","1","0","Vehicle","Vehicle","Taliban","32.78669718","69.71923825","Federally Administered Tribal Areas",,"Reportedly Pakistani Taliban Commander named Mustafa.","598","<li>Kham press: <a href=""http://www.khaama.com/us-drone-strike-leaves-4-militants-dead-in-pakistan-8790"" target=""_blank"">http://www.khaama.com/us-drone-strike-leaves-4-militants-dead-in-pakistan-8790</a></li>\n <li>Tribune: <a href=""http://tribune.com.pk/story/774193/covert-war-two-drone-strikes-kill-8-in-khyber-north-waziristan/%E2%80%99"" target=""_blank"">http://tribune.com.pk/story/774193/covert-war-two-drone-strikes-kill-8-in-khyber-north-waziristan/%E2%80%99</a></li>\n <li>Dawn:: <a href=""http://www.dawn.com/news/1137296/second-drone-attack-in-24-hours-kills-f..."" target=""_blank"">http://www.dawn.com/news/1137296/second-drone-attack-in-24-hours-kills-f...</a></li>","Khaama Press","http://www.khaama.com/us-drone-strike-leaves-4-militants-dead-in-pakistan-8790","\n Tribune"," http://tribune.com.pk/story/774193/covert-war-two-drone-strikes-kill-8-in-khyber-north-waziristan/%E2%80%99 target=_blank","\n Dawn","http://www.dawn.com/news/1137296/second-drone-attack-in-24-hours-kills-f... target=_blank",,,,,,,,,"<a href='http://www.khaama.com/us-drone-strike-leaves-4-militants-dead-in-pakistan-8790'>Khaama Press</a>, <a href=' http://tribune.com.pk/story/774193/covert-war-two-drone-strikes-kill-8-in-khyber-north-waziristan/%E2%80%99 target=_blank'>\n Tribune</a>, <a href='http://www.dawn.com/news/1137296/second-drone-attack-in-24-hours-kills-f... target=_blank'>\n Dawn</a>","4",,,"4","0.25",
"384","Pakistan","10/11/2014","Tirah Valley","2014","Khyber","1","Sheikh Imran Ali Siddiqi","Senior Member, Al Qaeda in the Indian Sub-Contintent","4","4","4",,,,,,,"4","4","4","Obama","0","1","0","Compound","Compound","Al-Qaeda","33.7805579","70.6656106","Federally Administered Tribal Areas",,"The commander is also known as Haji Shaikh Waliullah","597","<li>Tribune: <a href=""http://tribune.com.pk/story/773951/drone-strike-in-khyber-agency-kills-senior-al-qaeda-figure-among-4/"" target=""_blank"">http://tribune.com.pk/story/773951/drone-strike-in-khyber-agency-kills-senior-al-qaeda-figure-among-4/</a></li>\n <li>Indian Express: <a href=""http://www.newindianexpress.com/nation/AQIS-Terrorist-Killed-in-US-Drone-Attack/2014/10/13/article2475156.ec"" target=""_blank"">http://www.newindianexpress.com/nation/AQIS-Terrorist-Killed-in-US-Drone-Attack/2014/10/13/article2475156.ec</a></li>\n <li>Dawn: <a href=""http://www.dawn.com/news/1137296/us-drone-strike-kills-four-suspected-militants-on-pak-afghan-border?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+dawn-news+%28Dawn+News%29"" target=""_blank"">http://www.dawn.com/news/1137296/us-drone-strike-kills-four-suspected-militants-on-pak-afghan-border?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+dawn-news+%28Dawn+News%29</a></li>\n <li>Newsweek Pakistan: <a href=""http://newsweekpakistan.com/drone-strikes-in-tribal-areas-continue/"" target=""_blank"">http://newsweekpakistan.com/drone-strikes-in-tribal-areas-continue/</a></li>","Tribune"," http://tribune.com.pk/story/773951/drone-strike-in-khyber-agency-kills-senior-al-qaeda-figure-among-4/ target=_blank","\nDawn"," http://www.dawn.com/news/1137296/us-drone-strike-kills-four-suspected-militants-on-pak-afghan-border?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+dawn-news+%28Dawn+News%29 target=_blank",,,,,,,,,,,"<a href=' http://tribune.com.pk/story/773951/drone-strike-in-khyber-agency-kills-senior-al-qaeda-figure-among-4/ target=_blank'>Tribune</a>, <a href=' http://www.dawn.com/news/1137296/us-drone-strike-kills-four-suspected-militants-on-pak-afghan-border?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+dawn-news+%28Dawn+News%29 target=_blank'>\nDawn</a>","4",,,"4","0.25",
"385","Pakistan","10/30/2014","Wana","2014","South Waziristan","1","Abdullah Haqqani","Commander, Haqqani Network","4","7","5.5",,,,,,,"4","7","5.5","Obama","0","1","0","House","House, Vehicle","Haqqani Network","32.26332983","69.45281979","Federally Administered Tribal Areas",,,"599","<p>RFE/RL: <a href=""http://www.rferl.org/content/pakistan-drone-strike-waziristan-khyber/26665682.html"">http://www.rferl.org/content/pakistan-drone-strike-waziristan-khyber/266...</a></p>\n <p>Reuters: <a href=""http://www.reuters.com/article/2014/10/30/uk-pakistan-drones-idUSKBN0IJ0EK20141030?feedType=RSS&amp;feedName=topNews&amp;utm_source=twitter"">http://www.reuters.com/article/2014/10/30/uk-pakistan-drones-idUSKBN0IJ0...</a></p>\n <p>ET: <a href=""http://tribune.com.pk/story/783431/us-drone-strike-kills-four-in-south-waziristan-2/"">http://tribune.com.pk/story/783431/us-drone-strike-kills-four-in-south-w...</a></p>\n <p>Dawn: <a href=""http://www.dawn.com/news/1141332/drone-strike-kills-four-suspected-militants-in-north-waziristan"">http://www.dawn.com/news/1141332/drone-strike-kills-four-suspected-milit...</a></p>\n <p>ET:</p>\n <p><a href=""http://tribune.com.pk/story/783431/us-drone-strike-kills-four-in-south-waziristan-2/"">http://tribune.com.pk/story/783431/us-drone-strike-kills-four-in-south-waziristan-2/</a></p>","RFE/RL"," http://www.rferl.org/content/pakistan-drone-strike-waziristan-khyber/26665682.html","\n Reuters"," http://www.reuters.com/article/2014/10/30/uk-pakistan-drones-idUSKBN0IJ0EK20141030?feedType=RSS&amp;feedName=topNews&amp;utm_source=twitter","\n ET"," http://tribune.com.pk/story/783431/us-drone-strike-kills-four-in-south-waziristan-2/","\n Dawn"," http://www.dawn.com/news/1141332/drone-strike-kills-four-suspected-militants-in-north-waziristan",,,,,,,"<a href=' http://www.rferl.org/content/pakistan-drone-strike-waziristan-khyber/26665682.html'>RFE/RL</a>, <a href=' http://www.reuters.com/article/2014/10/30/uk-pakistan-drones-idUSKBN0IJ0EK20141030?feedType=RSS&amp;feedName=topNews&amp;utm_source=twitter'>\n Reuters</a>, <a href=' http://tribune.com.pk/story/783431/us-drone-strike-kills-four-in-south-waziristan-2/'>\n ET</a>, <a href=' http://www.dawn.com/news/1141332/drone-strike-kills-four-suspected-militants-in-north-waziristan'>\n Dawn</a>","Between 4 and 7",,,"Between 4 and 7","0.1818181818",
"386","Pakistan","11/11/2014","Datta Khel","2014","North Waziristan",,,,"6","6","6",,,,,,,"6","6","6","Obama","0","1","0","Compound",,"Unclear","32.90611606","69.74464413","Federally Administered Tribal Areas",,,"600","<p>ET: <a href=""http://tribune.com.pk/story/789318/drone-strike-kills-four-in-north-waziristan-4/"">http://tribune.com.pk/story/789318/drone-strike-kills-four-in-north-wazi...</a></p>\n <p>Dawn: <a href=""http://www.dawn.com/news/1143781/us-drone-strike-kills-six-in-north-waziristan"">http://www.dawn.com/news/1143781/us-drone-strike-kills-six-in-north-wazi...</a></p>","ET"," http://tribune.com.pk/story/789318/drone-strike-kills-four-in-north-waziristan-4/","\n Dawn"," http://www.dawn.com/news/1143781/us-drone-strike-kills-six-in-north-waziristan",,,,,,,,,,,"<a href=' http://tribune.com.pk/story/789318/drone-strike-kills-four-in-north-waziristan-4/'>ET</a>, <a href=' http://www.dawn.com/news/1143781/us-drone-strike-kills-six-in-north-waziristan'>\n Dawn</a>","6",,,"6","0",
